// This file is almost automatically generated by the tools in
// build-tools/enumification-helpers. See README.md there for details.
//
// Each line represents: [API], [C#NS], [C#type], [Java], [value]
//	API - Platform Name (API Level) Since.
//	C#NS - C# namespace.
//	C#type - C# type. Dotted for nested types.
//  java - Java constant, in JNI-ish specification: Package/Type.Field, where
//			- package names are split by '/' and
//			- nested type names are split by '$'.
//  value - constant integer value
//
// First couple of lines were manually edited mappings (historical, and/or
// cannot be generated by tool for various reasons). The rest are autogenerated.

// this cannot be automatically generated, too exceptional...
21,Android.Hardware.Camera2.NoiseReductionMode,HighQuality,android/hardware/camera2/CameraMetadata.NOISE_REDUCTION_MODE_HIGH_QUALITY,2
23,Android.Hardware.Camera2.NoiseReductionMode,Minimal,android/hardware/camera2/CameraMetadata.NOISE_REDUCTION_MODE_MINIMAL,3
21,Android.Hardware.Camera2.NoiseReductionMode,Off,android/hardware/camera2/CameraMetadata.NOISE_REDUCTION_MODE_OFF,0
23,Android.Hardware.Camera2.NoiseReductionMode,ZeroShutterLag,android/hardware/camera2/CameraMetadata.NOISE_REDUCTION_MODE_ZERO_SHUTTER_LAG,4
21,Android.Hardware.Camera2.RequestAvailableCapabilities,BackwardCompatible,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_BACKWARD_COMPATIBLE,0
22,Android.Hardware.Camera2.RequestAvailableCapabilities,BurstCapture,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_BURST_CAPTURE,6
23,Android.Hardware.Camera2.RequestAvailableCapabilities,ConstrainedHighSpeedVideo,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_CONSTRAINED_HIGH_SPEED_VIDEO,9
23,Android.Hardware.Camera2.RequestAvailableCapabilities,DepthOutput,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_DEPTH_OUTPUT,8
28,Android.Hardware.Camera2.RequestAvailableCapabilities,LogicalMultiCamera,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_LOGICAL_MULTI_CAMERA,11
21,Android.Hardware.Camera2.RequestAvailableCapabilities,ManualPostProcessing,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_MANUAL_POST_PROCESSING,2
21,Android.Hardware.Camera2.RequestAvailableCapabilities,ManualSensor,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_MANUAL_SENSOR,1
28,Android.Hardware.Camera2.RequestAvailableCapabilities,Monochrome,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_MONOCHROME,12
28,Android.Hardware.Camera2.RequestAvailableCapabilities,MotionTracking,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_MOTION_TRACKING,10
23,Android.Hardware.Camera2.RequestAvailableCapabilities,PrivateReprocessing,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_PRIVATE_REPROCESSING,4
21,Android.Hardware.Camera2.RequestAvailableCapabilities,Raw,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_RAW,3
22,Android.Hardware.Camera2.RequestAvailableCapabilities,ReadSensorSettings,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_READ_SENSOR_SETTINGS,5
23,Android.Hardware.Camera2.RequestAvailableCapabilities,YuvReprocessing,android/hardware/camera2/CameraMetadata.REQUEST_AVAILABLE_CAPABILITIES_YUV_REPROCESSING,7
21,Android.Hardware.Camera2.ScalerCroppingType,CenterOnly,android/hardware/camera2/CameraMetadata.SCALER_CROPPING_TYPE_CENTER_ONLY,0
21,Android.Hardware.Camera2.ScalerCroppingType,Freeform,android/hardware/camera2/CameraMetadata.SCALER_CROPPING_TYPE_FREEFORM,1
21,Android.Hardware.Camera2.SensorInfoColorFilterArrangement,Bggr,android/hardware/camera2/CameraMetadata.SENSOR_INFO_COLOR_FILTER_ARRANGEMENT_BGGR,3
21,Android.Hardware.Camera2.SensorInfoColorFilterArrangement,Gbrg,android/hardware/camera2/CameraMetadata.SENSOR_INFO_COLOR_FILTER_ARRANGEMENT_GBRG,2
21,Android.Hardware.Camera2.SensorInfoColorFilterArrangement,Grbg,android/hardware/camera2/CameraMetadata.SENSOR_INFO_COLOR_FILTER_ARRANGEMENT_GRBG,1
21,Android.Hardware.Camera2.SensorInfoColorFilterArrangement,Rgb,android/hardware/camera2/CameraMetadata.SENSOR_INFO_COLOR_FILTER_ARRANGEMENT_RGB,4
21,Android.Hardware.Camera2.SensorInfoColorFilterArrangement,Rggb,android/hardware/camera2/CameraMetadata.SENSOR_INFO_COLOR_FILTER_ARRANGEMENT_RGGB,0
21,Android.Hardware.Camera2.SensorInfoTimestampSource,Realtime,android/hardware/camera2/CameraMetadata.SENSOR_INFO_TIMESTAMP_SOURCE_REALTIME,1
21,Android.Hardware.Camera2.SensorInfoTimestampSource,Unknown,android/hardware/camera2/CameraMetadata.SENSOR_INFO_TIMESTAMP_SOURCE_UNKNOWN,0
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,CloudyWeather,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_CLOUDY_WEATHER,10
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,CoolWhiteFluorescent,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_COOL_WHITE_FLUORESCENT,14
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,D50,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_D50,23
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,D55,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_D55,20
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,D65,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_D65,21
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,D75,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_D75,22
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,DayWhiteFluorescent,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_DAY_WHITE_FLUORESCENT,13
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,Daylight,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_DAYLIGHT,1
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,DaylightFluorescent,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_DAYLIGHT_FLUORESCENT,12
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,FineWeather,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_FINE_WEATHER,9
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,Flash,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_FLASH,4
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,Fluorescent,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_FLUORESCENT,2
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,IsoStudioTungsten,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_ISO_STUDIO_TUNGSTEN,24
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,Shade,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_SHADE,11
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,StandardA,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_STANDARD_A,17
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,StandardB,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_STANDARD_B,18
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,StandardC,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_STANDARD_C,19
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,Tungsten,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_TUNGSTEN,3
21,Android.Hardware.Camera2.SensorReferenceIlluminant1,WhiteFluorescent,android/hardware/camera2/CameraMetadata.SENSOR_REFERENCE_ILLUMINANT1_WHITE_FLUORESCENT,15
21,Android.Hardware.Camera2.SensorTestPatternMode,ColorBars,android/hardware/camera2/CameraMetadata.SENSOR_TEST_PATTERN_MODE_COLOR_BARS,2
21,Android.Hardware.Camera2.SensorTestPatternMode,ColorBarsFadeToGray,android/hardware/camera2/CameraMetadata.SENSOR_TEST_PATTERN_MODE_COLOR_BARS_FADE_TO_GRAY,3
21,Android.Hardware.Camera2.SensorTestPatternMode,Custom1,android/hardware/camera2/CameraMetadata.SENSOR_TEST_PATTERN_MODE_CUSTOM1,256
21,Android.Hardware.Camera2.SensorTestPatternMode,Off,android/hardware/camera2/CameraMetadata.SENSOR_TEST_PATTERN_MODE_OFF,0
21,Android.Hardware.Camera2.SensorTestPatternMode,Pn9,android/hardware/camera2/CameraMetadata.SENSOR_TEST_PATTERN_MODE_PN9,4
21,Android.Hardware.Camera2.SensorTestPatternMode,SolidColor,android/hardware/camera2/CameraMetadata.SENSOR_TEST_PATTERN_MODE_SOLID_COLOR,1
21,Android.Hardware.Camera2.ShadingMode,Fast,android/hardware/camera2/CameraMetadata.SHADING_MODE_FAST,1
21,Android.Hardware.Camera2.ShadingMode,HighQuality,android/hardware/camera2/CameraMetadata.SHADING_MODE_HIGH_QUALITY,2
21,Android.Hardware.Camera2.ShadingMode,Off,android/hardware/camera2/CameraMetadata.SHADING_MODE_OFF,0
21,Android.Hardware.Camera2.StatisticsFaceDetectMode,Full,android/hardware/camera2/CameraMetadata.STATISTICS_FACE_DETECT_MODE_FULL,2
21,Android.Hardware.Camera2.StatisticsFaceDetectMode,Off,android/hardware/camera2/CameraMetadata.STATISTICS_FACE_DETECT_MODE_OFF,0
21,Android.Hardware.Camera2.StatisticsFaceDetectMode,Simple,android/hardware/camera2/CameraMetadata.STATISTICS_FACE_DETECT_MODE_SIMPLE,1
21,Android.Hardware.Camera2.StatisticsLensShadingMapMode,Off,android/hardware/camera2/CameraMetadata.STATISTICS_LENS_SHADING_MAP_MODE_OFF,0
21,Android.Hardware.Camera2.StatisticsLensShadingMapMode,On,android/hardware/camera2/CameraMetadata.STATISTICS_LENS_SHADING_MAP_MODE_ON,1
21,Android.Hardware.Camera2.StatisticsSceneFlicker,S50hz,android/hardware/camera2/CameraMetadata.STATISTICS_SCENE_FLICKER_50HZ,1
21,Android.Hardware.Camera2.StatisticsSceneFlicker,S60hz,android/hardware/camera2/CameraMetadata.STATISTICS_SCENE_FLICKER_60HZ,2
21,Android.Hardware.Camera2.StatisticsSceneFlicker,None,android/hardware/camera2/CameraMetadata.STATISTICS_SCENE_FLICKER_NONE,0
21,Android.Hardware.Camera2.SyncMaxLatency,PerFrameControl,android/hardware/camera2/CameraMetadata.SYNC_MAX_LATENCY_PER_FRAME_CONTROL,0
21,Android.Hardware.Camera2.SyncMaxLatency,Unknown,android/hardware/camera2/CameraMetadata.SYNC_MAX_LATENCY_UNKNOWN,-1
21,Android.Hardware.Camera2.TonemapMode,ContrastCurve,android/hardware/camera2/CameraMetadata.TONEMAP_MODE_CONTRAST_CURVE,0
21,Android.Hardware.Camera2.TonemapMode,Fast,android/hardware/camera2/CameraMetadata.TONEMAP_MODE_FAST,1
23,Android.Hardware.Camera2.TonemapMode,GammaValue,android/hardware/camera2/CameraMetadata.TONEMAP_MODE_GAMMA_VALUE,3
21,Android.Hardware.Camera2.TonemapMode,HighQuality,android/hardware/camera2/CameraMetadata.TONEMAP_MODE_HIGH_QUALITY,2
23,Android.Hardware.Camera2.TonemapMode,PresetCurve,android/hardware/camera2/CameraMetadata.TONEMAP_MODE_PRESET_CURVE,4
21,Android.Hardware.Camera2.CaptureFailureReason,Error,android/hardware/camera2/CaptureFailure.REASON_ERROR,0
21,Android.Hardware.Camera2.CaptureFailureReason,Flushed,android/hardware/camera2/CaptureFailure.REASON_FLUSHED,1
21,Android.Hardware.Camera2.Params.TonemapCurveChannel,Blue,android/hardware/camera2/params/TonemapCurve.CHANNEL_BLUE,2
21,Android.Hardware.Camera2.Params.TonemapCurveChannel,Green,android/hardware/camera2/params/TonemapCurve.CHANNEL_GREEN,1
21,Android.Hardware.Camera2.Params.TonemapCurveChannel,Red,android/hardware/camera2/params/TonemapCurve.CHANNEL_RED,0
15,Android.Hardware.Usb.UsbClass,AppSpec,android/hardware/usb/UsbConstants.USB_CLASS_APP_SPEC,254
15,Android.Hardware.Usb.UsbClass,Audio,android/hardware/usb/UsbConstants.USB_CLASS_AUDIO,1
15,Android.Hardware.Usb.UsbClass,CdcData,android/hardware/usb/UsbConstants.USB_CLASS_CDC_DATA,10
15,Android.Hardware.Usb.UsbClass,Comm,android/hardware/usb/UsbConstants.USB_CLASS_COMM,2
15,Android.Hardware.Usb.UsbClass,ContentSec,android/hardware/usb/UsbConstants.USB_CLASS_CONTENT_SEC,13
15,Android.Hardware.Usb.UsbClass,CscId,android/hardware/usb/UsbConstants.USB_CLASS_CSCID,11
15,Android.Hardware.Usb.UsbClass,Hid,android/hardware/usb/UsbConstants.USB_CLASS_HID,3
15,Android.Hardware.Usb.UsbClass,Hub,android/hardware/usb/UsbConstants.USB_CLASS_HUB,9
15,Android.Hardware.Usb.UsbClass,MassStorage,android/hardware/usb/UsbConstants.USB_CLASS_MASS_STORAGE,8
15,Android.Hardware.Usb.UsbClass,Misc,android/hardware/usb/UsbConstants.USB_CLASS_MISC,239
15,Android.Hardware.Usb.UsbClass,PerInterface,android/hardware/usb/UsbConstants.USB_CLASS_PER_INTERFACE,0
15,Android.Hardware.Usb.UsbClass,Physica,android/hardware/usb/UsbConstants.USB_CLASS_PHYSICA,5
15,Android.Hardware.Usb.UsbClass,Printer,android/hardware/usb/UsbConstants.USB_CLASS_PRINTER,7
15,Android.Hardware.Usb.UsbClass,StillImage,android/hardware/usb/UsbConstants.USB_CLASS_STILL_IMAGE,6
15,Android.Hardware.Usb.UsbClass,VendorSpec,android/hardware/usb/UsbConstants.USB_CLASS_VENDOR_SPEC,255
15,Android.Hardware.Usb.UsbClass,Video,android/hardware/usb/UsbConstants.USB_CLASS_VIDEO,14
15,Android.Hardware.Usb.UsbClass,WirelessController,android/hardware/usb/UsbConstants.USB_CLASS_WIRELESS_CONTROLLER,224
15,Android.Hardware.Usb.UsbAddressing,In,android/hardware/usb/UsbConstants.USB_DIR_IN,128
15,Android.Hardware.Usb.UsbAddressing,Out,android/hardware/usb/UsbConstants.USB_DIR_OUT,0
15,Android.Hardware.Usb.UsbAddressing,DirMask,android/hardware/usb/UsbConstants.USB_ENDPOINT_DIR_MASK,128
15,Android.Hardware.Usb.UsbAddressing,NumberMask,android/hardware/usb/UsbConstants.USB_ENDPOINT_NUMBER_MASK,15
15,Android.Hardware.Usb.UsbAddressing,XferBulk,android/hardware/usb/UsbConstants.USB_ENDPOINT_XFER_BULK,2
15,Android.Hardware.Usb.UsbAddressing,XferControl,android/hardware/usb/UsbConstants.USB_ENDPOINT_XFER_CONTROL,0
15,Android.Hardware.Usb.UsbAddressing,XferInterrupt,android/hardware/usb/UsbConstants.USB_ENDPOINT_XFER_INT,3
15,Android.Hardware.Usb.UsbAddressing,XferIsochronous,android/hardware/usb/UsbConstants.USB_ENDPOINT_XFER_ISOC,1
15,Android.Hardware.Usb.UsbAddressing,XferTypeMask,android/hardware/usb/UsbConstants.USB_ENDPOINT_XFERTYPE_MASK,3
28,Android.InputMethodServices.BackDisposition,AdjustNothing,android/inputmethodservice/InputMethodService.BACK_DISPOSITION_ADJUST_NOTHING,3
15,Android.InputMethodServices.BackDisposition,Default,android/inputmethodservice/InputMethodService.BACK_DISPOSITION_DEFAULT,0
15,Android.InputMethodServices.BackDisposition,WillDismiss,android/inputmethodservice/InputMethodService.BACK_DISPOSITION_WILL_DISMISS,2
15,Android.InputMethodServices.BackDisposition,WillNotDismiss,android/inputmethodservice/InputMethodService.BACK_DISPOSITION_WILL_NOT_DISMISS,1
10,Android.InputMethodServices.TouchableInsets,Content,android/inputmethodservice/InputMethodService$Insets.TOUCHABLE_INSETS_CONTENT,1
10,Android.InputMethodServices.TouchableInsets,Frame,android/inputmethodservice/InputMethodService$Insets.TOUCHABLE_INSETS_FRAME,0
15,Android.InputMethodServices.TouchableInsets,Region,android/inputmethodservice/InputMethodService$Insets.TOUCHABLE_INSETS_REGION,3
10,Android.InputMethodServices.TouchableInsets,Visible,android/inputmethodservice/InputMethodService$Insets.TOUCHABLE_INSETS_VISIBLE,2
10,Android.InputMethodServices.Edge,Bottom,android/inputmethodservice/Keyboard.EDGE_BOTTOM,8
10,Android.InputMethodServices.Edge,Left,android/inputmethodservice/Keyboard.EDGE_LEFT,1
10,Android.InputMethodServices.Edge,Right,android/inputmethodservice/Keyboard.EDGE_RIGHT,2
10,Android.InputMethodServices.Edge,Top,android/inputmethodservice/Keyboard.EDGE_TOP,4
10,Android.InputMethodServices.Keycode,Alt,android/inputmethodservice/Keyboard.KEYCODE_ALT,-6
10,Android.InputMethodServices.Keycode,Cancel,android/inputmethodservice/Keyboard.KEYCODE_CANCEL,-3
10,Android.InputMethodServices.Keycode,Delete,android/inputmethodservice/Keyboard.KEYCODE_DELETE,-5
10,Android.InputMethodServices.Keycode,Done,android/inputmethodservice/Keyboard.KEYCODE_DONE,-4
10,Android.InputMethodServices.Keycode,ModeChange,android/inputmethodservice/Keyboard.KEYCODE_MODE_CHANGE,-2
10,Android.InputMethodServices.Keycode,Shift,android/inputmethodservice/Keyboard.KEYCODE_SHIFT,-1
0,Android.Locations.Accuracy,NoRequirement,android/location/Criteria.ACCURACY_NO_REQUIREMENT,0
10,Android.Locations.Accuracy,Coarse,android/location/Criteria.ACCURACY_COARSE,2
10,Android.Locations.Accuracy,Fine,android/location/Criteria.ACCURACY_FINE,1
10,Android.Locations.Accuracy,High,android/location/Criteria.ACCURACY_HIGH,3
10,Android.Locations.Accuracy,Low,android/location/Criteria.ACCURACY_LOW,1
10,Android.Locations.Accuracy,Medium,android/location/Criteria.ACCURACY_MEDIUM,2
0,Android.Locations.Power,NoRequirement,android/location/Criteria.POWER_NO_REQUIREMENT,0
10,Android.Locations.Power,High,android/location/Criteria.POWER_HIGH,3
10,Android.Locations.Power,Low,android/location/Criteria.POWER_LOW,1
10,Android.Locations.Power,Medium,android/location/Criteria.POWER_MEDIUM,2
10,Android.Locations.GpsEvent,FirstFix,android/location/GpsStatus.GPS_EVENT_FIRST_FIX,3
10,Android.Locations.GpsEvent,SatelliteStatus,android/location/GpsStatus.GPS_EVENT_SATELLITE_STATUS,4
10,Android.Locations.GpsEvent,Started,android/location/GpsStatus.GPS_EVENT_STARTED,1
10,Android.Locations.GpsEvent,Stopped,android/location/GpsStatus.GPS_EVENT_STOPPED,2
10,Android.Locations.Format,Degrees,android/location/Location.FORMAT_DEGREES,0
10,Android.Locations.Format,Minutes,android/location/Location.FORMAT_MINUTES,1
10,Android.Locations.Format,Seconds,android/location/Location.FORMAT_SECONDS,2
10,Android.Locations.Availability,Available,android/location/LocationProvider.AVAILABLE,2
10,Android.Locations.Availability,OutOfService,android/location/LocationProvider.OUT_OF_SERVICE,0
10,Android.Locations.Availability,TemporarilyUnavailable,android/location/LocationProvider.TEMPORARILY_UNAVAILABLE,1
21,Android.Media.AudioContentType,Movie,android/media/AudioAttributes.CONTENT_TYPE_MOVIE,3
21,Android.Media.AudioContentType,Music,android/media/AudioAttributes.CONTENT_TYPE_MUSIC,2
21,Android.Media.AudioContentType,Sonification,android/media/AudioAttributes.CONTENT_TYPE_SONIFICATION,4
21,Android.Media.AudioContentType,Speech,android/media/AudioAttributes.CONTENT_TYPE_SPEECH,1
21,Android.Media.AudioContentType,Unknown,android/media/AudioAttributes.CONTENT_TYPE_UNKNOWN,0
0,Android.Media.AudioFlags,None,,0
21,Android.Media.AudioFlags,AudibilityEnforced,android/media/AudioAttributes.FLAG_AUDIBILITY_ENFORCED,1
21,Android.Media.AudioFlags,HwAvSync,android/media/AudioAttributes.FLAG_HW_AV_SYNC,16
24,Android.Media.AudioFlags,LowLatency,android/media/AudioAttributes.FLAG_LOW_LATENCY,256
21,Android.Media.AudioUsageKind,Alarm,android/media/AudioAttributes.USAGE_ALARM,4
21,Android.Media.AudioUsageKind,AssistanceAccessibility,android/media/AudioAttributes.USAGE_ASSISTANCE_ACCESSIBILITY,11
21,Android.Media.AudioUsageKind,AssistanceNavigationGuidance,android/media/AudioAttributes.USAGE_ASSISTANCE_NAVIGATION_GUIDANCE,12
21,Android.Media.AudioUsageKind,AssistanceSonification,android/media/AudioAttributes.USAGE_ASSISTANCE_SONIFICATION,13
26,Android.Media.AudioUsageKind,Assistant,android/media/AudioAttributes.USAGE_ASSISTANT,16
21,Android.Media.AudioUsageKind,Game,android/media/AudioAttributes.USAGE_GAME,14
21,Android.Media.AudioUsageKind,Media,android/media/AudioAttributes.USAGE_MEDIA,1
21,Android.Media.AudioUsageKind,Notification,android/media/AudioAttributes.USAGE_NOTIFICATION,5
21,Android.Media.AudioUsageKind,NotificationCommunicationDelayed,android/media/AudioAttributes.USAGE_NOTIFICATION_COMMUNICATION_DELAYED,9
21,Android.Media.AudioUsageKind,NotificationCommunicationInstant,android/media/AudioAttributes.USAGE_NOTIFICATION_COMMUNICATION_INSTANT,8
21,Android.Media.AudioUsageKind,NotificationCommunicationRequest,android/media/AudioAttributes.USAGE_NOTIFICATION_COMMUNICATION_REQUEST,7
21,Android.Media.AudioUsageKind,NotificationEvent,android/media/AudioAttributes.USAGE_NOTIFICATION_EVENT,10
21,Android.Media.AudioUsageKind,NotificationRingtone,android/media/AudioAttributes.USAGE_NOTIFICATION_RINGTONE,6
21,Android.Media.AudioUsageKind,Unknown,android/media/AudioAttributes.USAGE_UNKNOWN,0
21,Android.Media.AudioUsageKind,VoiceCommunication,android/media/AudioAttributes.USAGE_VOICE_COMMUNICATION,2
21,Android.Media.AudioUsageKind,VoiceCommunicationSignalling,android/media/AudioAttributes.USAGE_VOICE_COMMUNICATION_SIGNALLING,3
10,Android.Media.ChannelConfiguration,Default,android/media/AudioFormat.CHANNEL_CONFIGURATION_DEFAULT,1
10,Android.Media.ChannelConfiguration,Invalid,android/media/AudioFormat.CHANNEL_CONFIGURATION_INVALID,0
10,Android.Media.ChannelConfiguration,Mono,android/media/AudioFormat.CHANNEL_CONFIGURATION_MONO,2
10,Android.Media.ChannelConfiguration,Stereo,android/media/AudioFormat.CHANNEL_CONFIGURATION_STEREO,3
0,Android.Media.ChannelIn,None,,0
10,Android.Media.ChannelIn,Back,android/media/AudioFormat.CHANNEL_IN_BACK,32
10,Android.Media.ChannelIn,BackProcessed,android/media/AudioFormat.CHANNEL_IN_BACK_PROCESSED,512
10,Android.Media.ChannelIn,Default,android/media/AudioFormat.CHANNEL_IN_DEFAULT,1
10,Android.Media.ChannelIn,Front,android/media/AudioFormat.CHANNEL_IN_FRONT,16
10,Android.Media.ChannelIn,FrontProcessed,android/media/AudioFormat.CHANNEL_IN_FRONT_PROCESSED,256
10,Android.Media.ChannelIn,Left,android/media/AudioFormat.CHANNEL_IN_LEFT,4
10,Android.Media.ChannelIn,LeftProcessed,android/media/AudioFormat.CHANNEL_IN_LEFT_PROCESSED,64
10,Android.Media.ChannelIn,Mono,android/media/AudioFormat.CHANNEL_IN_MONO,16
10,Android.Media.ChannelIn,Pressure,android/media/AudioFormat.CHANNEL_IN_PRESSURE,1024
10,Android.Media.ChannelIn,Right,android/media/AudioFormat.CHANNEL_IN_RIGHT,8
10,Android.Media.ChannelIn,RightProcessed,android/media/AudioFormat.CHANNEL_IN_RIGHT_PROCESSED,128
10,Android.Media.ChannelIn,Stereo,android/media/AudioFormat.CHANNEL_IN_STEREO,12
10,Android.Media.ChannelIn,VoiceDnlink,android/media/AudioFormat.CHANNEL_IN_VOICE_DNLINK,32768
10,Android.Media.ChannelIn,VoiceUplink,android/media/AudioFormat.CHANNEL_IN_VOICE_UPLINK,16384
10,Android.Media.ChannelIn,XAxis,android/media/AudioFormat.CHANNEL_IN_X_AXIS,2048
10,Android.Media.ChannelIn,YAxis,android/media/AudioFormat.CHANNEL_IN_Y_AXIS,4096
10,Android.Media.ChannelIn,ZAxis,android/media/AudioFormat.CHANNEL_IN_Z_AXIS,8192
0,Android.Media.ChannelOut,None,,0
10,Android.Media.ChannelOut,FivePointOne,android/media/AudioFormat.CHANNEL_OUT_5POINT1,252
10,Android.Media.ChannelOut,SevenPointOne,android/media/AudioFormat.CHANNEL_OUT_7POINT1,1020
23,Android.Media.ChannelOut,C7point1Surround,android/media/AudioFormat.CHANNEL_OUT_7POINT1_SURROUND,6396
10,Android.Media.ChannelOut,BackCenter,android/media/AudioFormat.CHANNEL_OUT_BACK_CENTER,1024
10,Android.Media.ChannelOut,BackLeft,android/media/AudioFormat.CHANNEL_OUT_BACK_LEFT,64
10,Android.Media.ChannelOut,BackRight,android/media/AudioFormat.CHANNEL_OUT_BACK_RIGHT,128
10,Android.Media.ChannelOut,Default,android/media/AudioFormat.CHANNEL_OUT_DEFAULT,1
10,Android.Media.ChannelOut,FrontCenter,android/media/AudioFormat.CHANNEL_OUT_FRONT_CENTER,16
10,Android.Media.ChannelOut,FrontLeft,android/media/AudioFormat.CHANNEL_OUT_FRONT_LEFT,4
10,Android.Media.ChannelOut,FrontLeftOfCenter,android/media/AudioFormat.CHANNEL_OUT_FRONT_LEFT_OF_CENTER,256
10,Android.Media.ChannelOut,FrontRight,android/media/AudioFormat.CHANNEL_OUT_FRONT_RIGHT,8
10,Android.Media.ChannelOut,FrontRightOfCenter,android/media/AudioFormat.CHANNEL_OUT_FRONT_RIGHT_OF_CENTER,512
10,Android.Media.ChannelOut,LowFrequency,android/media/AudioFormat.CHANNEL_OUT_LOW_FREQUENCY,32
10,Android.Media.ChannelOut,Mono,android/media/AudioFormat.CHANNEL_OUT_MONO,4
10,Android.Media.ChannelOut,Quad,android/media/AudioFormat.CHANNEL_OUT_QUAD,204
21,Android.Media.ChannelOut,SideLeft,android/media/AudioFormat.CHANNEL_OUT_SIDE_LEFT,2048
21,Android.Media.ChannelOut,SideRight,android/media/AudioFormat.CHANNEL_OUT_SIDE_RIGHT,4096
10,Android.Media.ChannelOut,Stereo,android/media/AudioFormat.CHANNEL_OUT_STEREO,12
10,Android.Media.ChannelOut,Surround,android/media/AudioFormat.CHANNEL_OUT_SURROUND,1052
28,Android.Media.Encoding,AacEld,android/media/AudioFormat.ENCODING_AAC_ELD,15
28,Android.Media.Encoding,AacHeV1,android/media/AudioFormat.ENCODING_AAC_HE_V1,11
28,Android.Media.Encoding,AacHeV2,android/media/AudioFormat.ENCODING_AAC_HE_V2,12
28,Android.Media.Encoding,AacLc,android/media/AudioFormat.ENCODING_AAC_LC,10
28,Android.Media.Encoding,AacXhe,android/media/AudioFormat.ENCODING_AAC_XHE,16
21,Android.Media.Encoding,Ac3,android/media/AudioFormat.ENCODING_AC3,5
28,Android.Media.Encoding,Ac4,android/media/AudioFormat.ENCODING_AC4,17
10,Android.Media.Encoding,Default,android/media/AudioFormat.ENCODING_DEFAULT,1
25,Android.Media.Encoding,DolbyTruehd,android/media/AudioFormat.ENCODING_DOLBY_TRUEHD,14
23,Android.Media.Encoding,Dts,android/media/AudioFormat.ENCODING_DTS,7
23,Android.Media.Encoding,DtsHd,android/media/AudioFormat.ENCODING_DTS_HD,8
21,Android.Media.Encoding,EAc3,android/media/AudioFormat.ENCODING_E_AC3,6
